"objid","modelmag_u","modelmag_g","modelmag_r","modelmag_i","modelmag_z","z"
"1237674650999193754","20.33869","20.25398","20.23908","19.9569","19.97545","1.846197"
"1237648721764352097","18.23978","18.10789","17.93196","17.94137","17.87632","0.9942365"
"1237674650999193711","19.87376","19.76811","19.74899","19.51505","19.40012","1.944574"
"1237674650462322756","20.40274","20.06925","19.90979","19.6404","19.79434","1.549326"
"1237648722838421518","22.07013","23.41108","21.76533","21.49922","20.06489","4.205351"
"1237648721227677781","20.34693","20.11391","19.98434","19.99026","19.84375","0.9270458"
"1237648722838552716","20.21683","19.06113","18.59786","18.49086","18.20535","0.8315826"
"1237674651536457858","19.11496","18.87307","18.45034","18.15645","18.05207","1.937782"
"1237648721765859397","18.59765","18.6521","18.7919","18.57707","18.62512","1.79243"
"1237671141481054210","18.85768","18.67368","18.51143","18.32791","18.33001","1.458154"
"1237671140944117796","18.48232","18.39227","18.15786","18.23106","18.33329","1.044296"
"1237648721766121486","19.08149","18.95305","18.73303","18.7544","18.91279","1.225584"
"1237671140944314399","14.39019","14.87773","15.43545","15.84608","16.2159","1.490313"
"1237671140944314440","18.44336","18.22841","18.03092","18.11278","18.11394","0.9386338"
"1237650795146379439","19.77657","19.57442","19.34629","19.17054","19.22728","1.473592"
"1237650796220252317","19.71526","19.38297","19.26509","19.00246","18.92483","1.772007"
"1237650796220121258","20.04335","19.69961","19.48334","19.18704","19.01213","1.903545"
"1237651801769443494","20.03296","18.45305","24.33417","24.84156","17.70668","0.6494742"
"1237648722289754835","24.02431","23.10602","21.58498","20.64313","20.45336","0.3566249"
"1237654670272495858","19.22104","18.69337","18.65972","18.67754","18.38254","0.905516"
"1237648721217454306","19.65321","19.10298","18.94972","18.70301","18.64902","1.585598"
"1237654668662735010","20.5028","19.97509","19.73037","19.40989","19.27415","1.948004"
"1237651800698191904","18.79034","18.69005","18.44048","18.42065","18.42469","1.353014"
"1237648721755439546","21.15412","20.08413","20.16837","19.70609","19.50854","3.204516"
"1237648721756684527","19.53011","19.33351","19.21469","19.04122","18.97307","1.454275"
"1237651801236308182","20.24888","19.81081","19.47667","18.94942","18.6958","0.4628324"
"1237651801236308004","18.76245","18.54074","18.56702","18.60128","18.77499","4.407934"
"1237648722293555214","18.94543","19.02759","19.32679","19.68029","19.87423","1.205194"
"1237654670811725987","20.56305","18.29378","17.27412","16.8167","16.46577","5.576595"
"1237648722293751952","19.75765","19.49265","19.34231","19.03976","18.78533","2.107791"
"1237648722293751910","19.68711","19.39143","19.31466","19.10326","19.14165","1.523127"
"1237648721756946687","19.37557","19.28302","19.12341","19.08707","19.09611","1.368632"
"1237651800163549334","20.03308","19.40009","19.00854","18.664","18.80082","1.542832"
"1237648720146661449","18.46867","18.34724","18.28411","17.98157","17.92244","1.768779"
"1237648722294341764","19.2857","19.10529","18.95494","18.99968","18.86755","0.9144359"
"1237651801774031269","22.21064","21.51034","20.57396","19.86978","20.12027","0.613634"
"1237651801237356718","19.45057","19.31705","19.16784","19.06236","19.12846","1.351589"
"1237648722831671510","19.80542","18.82664","18.63995","18.57944","18.37271","2.613248"
"1237648722831736988","19.30972","19.46429","19.32868","19.21146","19.21713","1.436365"
"1237654671350825119","18.83074","18.70452","18.39502","18.29218","18.30012","1.401194"
"1237648722296111172","18.61479","18.59382","18.10522","18.06281","18.10553","1.256168"
"1237648720149217472","19.18404","19.1997","19.1041","18.78402","18.68743","2.006571"
"1237674650458063512","22.82888","21.35682","19.80592","19.36271","19.01841","0.4304833"
"1237648721223286933","20.54682","19.96368","19.56693","19.20986","19.21091","1.537596"
"1237654669204062362","19.18316","18.96338","18.65966","18.56238","18.63709","1.224883"
"1237648720149151871","18.2861","18.11478","18.14232","18.02426","18.03402","1.741678"
"1237654669203931178","18.81193","18.45267","18.46061","18.5552","18.54363","0.7389238"
"1237648721752555548","19.1079","18.92201","18.59314","18.47573","18.40461","1.4047"
"1237648722826494156","19.53705","18.95792","18.82036","18.61323","18.55464","0.6928394"
"1237648722290868433","19.37101","19.27487","18.69215","18.29162","18.00461","2.017165"
"1237648720680910990","19.54412","19.40196","19.00689","18.93928","18.95708","1.306056"
"1237654668661751953","19.58856","19.35022","19.17693","19.05749","18.98689","1.420516"
"1237648720680714400","19.67503","18.86255","18.78308","18.5646","18.55351","1.878327"
"1237651800160928182","20.79337","20.30769","20.00302","19.63794","19.41812","0.4702402"
"1237651800161583204","19.11356","19.28858","19.31146","18.98698","18.97678","1.890817"
"1237651800698322965","18.96755","18.62225","18.58717","18.57833","18.45325","0.730498"
"1237654669199867984","18.39001","18.20843","18.00834","17.68237","17.64731","1.669927"
"1237651800698257548","19.16978","18.96551","18.97921","18.86867","19.05226","1.562696"
"1237654671347941462","18.90891","18.5733","18.3679","18.34108","18.25004","0.8786469"
"1237654670811070722","21.22337","19.88729","19.08588","18.87305","18.53257","1.010561"
"1237648721756356623","18.98437","18.87098","18.82139","18.62853","18.34925","2.086109"
"1237648721219616960","19.73604","19.52425","19.28461","19.33696","19.43435","0.9787636"
"1237648722293424406","21.72095","20.66685","20.23877","19.64897","19.35652","1.741481"
"1237648720684253217","19.20145","19.19274","19.22285","19.00497","19.03267","1.791022"
"1237648720684253209","19.27168","19.09778","18.82256","18.83362","18.89834","1.122784"
"1237654669739032757","19.89572","19.72418","19.47929","19.37774","19.49453","1.421525"
"1237648721221124255","19.75556","19.28701","19.28939","19.10542","19.15808","0.5585008"
"1237648721221124128","19.15374","19.11041","19.05404","18.77618","18.68085","1.875947"
"1237648720684187712","19.71948","19.34345","18.80966","18.728","18.76848","1.25763"
"1237648720147185897","19.69773","19.39339","19.14727","18.89635","18.64274","2.052532"
"1237648720684122189","19.7158","19.2936","19.13765","19.13013","18.92668","2.133717"
"1237651800700551366","19.83608","19.36696","19.1606","18.89284","18.98683","0.561353"
"1237654668664963221","18.90289","18.67281","18.52297","18.63285","18.6089","0.9467751"
"1237648720146989109","18.39439","18.19422","18.11388","17.9217","17.88113","1.530539"
"1237651800163287329","21.19037","20.1494","18.86856","18.30981","17.8629","0.3648561"
"1237654671350562960","19.35353","19.24486","18.9826","18.91808","18.85736","1.248098"
"1237654670276886840","19.22078","18.90096","18.84426","18.72118","18.69176","0.6767216"
"1237648722295914510","19.54241","19.17126","19.10633","19.16494","18.93443","0.7484392"
"1237648722295980155","19.00204","18.66308","18.69125","18.58919","18.59695","0.6605935"
"1237648722296111240","19.93653","19.31393","19.17323","18.88225","18.77917","0.6235905"
"1237674648847581371","19.90595","19.58395","19.50031","19.20852","18.8558","0.4356225"
"1237648721223221378","19.73103","19.14503","19.10126","18.89211","18.94767","0.5447398"
"1237674649384321220","20.1773","19.83832","19.55422","19.41292","19.33189","1.280378"
"1237648720149544981","15.92846","15.75834","15.68789","15.79105","15.2599","0.3589468"
"1237674649921126422","18.85787","18.74454","18.49778","18.52364","18.60713","1.278541"
"1237674650457997543","21.79109","20.45028","19.99801","19.67251","19.64285","0.6620612"
"1237674648847319210","20.28757","19.8346","19.34768","19.21453","19.35433","1.535547"
"1237654670277804223","19.52842","19.14271","18.70595","18.63239","18.63723","1.140733"
"1237674651531608211","18.68826","18.55879","18.53629","18.35193","18.36537","1.736489"
"1237648704587497497","19.19511","18.86755","18.6192","18.60566","18.51558","1.107052"
"1237648705124368458","19.11336","19.06023","18.81746","18.80854","18.94752","1.082627"
"1237651504881926518","22.18745","21.16372","20.22178","19.85638","19.28364","0.8506536"
"1237654604240978399","20.20005","19.91301","19.73539","19.47443","19.55004","1.460657"
"1237654604241043898","20.7949","20.54408","19.69737","19.28092","19.00482","1.988166"
"1237654604241109246","20.20767","19.48503","19.18775","19.0684","18.71201","0.8390744"
"1237654599946272962","19.83319","19.32341","19.40522","19.32596","19.35703","0.6569151"
"1237653664715702500","20.04136","19.78596","19.6401","19.37611","19.44166","1.848162"
"1237653665252508087","20.62575","20.28878","20.25","19.88691","19.969","1.687932"
"1237674462024040537","19.71305","19.4967","19.33923","19.07128","18.97786","1.894479"
"1237648720675144113","20.19112","20.41919","20.80503","21.14028","21.64883","1.154519"
"1237648720675144137","20.25297","20.16991","19.92705","19.88975","19.91877","1.17225"
"1237650795679318164","18.63834","18.65046","18.55905","18.39378","18.1999","2.10821"
"1237650796216123704","20.15069","20.01633","19.9095","19.72485","19.42688","1.952026"
"1237652900210212942","19.35978","19.10665","18.7792","18.65006","18.62453","1.308626"
"1237652900210147421","19.55116","19.24629","19.02527","18.78719","18.77502","1.547453"
"1237652900209950838","19.8769","19.56443","19.35973","19.00419","18.86112","1.704132"
"1237652899136340096","18.94374","18.62853","18.51624","18.37184","18.22008","0.4518237"
"1237652899136471104","18.70068","18.31807","18.2225","18.28918","18.09167","0.8112212"
"1237652899136405647","18.94648","18.659","18.60223","18.50913","18.58387","1.468278"
"1237653442987885106","22.42995","21.34733","20.61549","20.39317","19.98551","0.5320038"
"1237652901820629179","19.60855","19.38411","19.33139","19.1217","19.19153","1.568272"
"1237652900747083869","18.55111","18.4589","18.29514","18.31579","18.32013","1.068764"
"1237652901820825731","18.91296","18.41761","18.40623","18.23289","18.32682","0.5669853"
"1237653442451079276","19.6285","19.46455","19.24213","19.05957","18.51085","0.3544711"
"1237652900747280515","19.476","19.42109","19.21919","19.18639","19.28217","1.355826"
"1237652900747346022","19.13696","19.12874","18.97915","19.06638","19.20467","1.191265"
"1237653442988081212","18.67138","18.59008","18.26962","18.16989","18.14032","1.271698"
"1237652901820956835","20.77167","19.95194","19.58605","19.11878","19.03578","1.663999"
"1237653442451275952","19.20644","19.34231","19.15729","19.18227","19.16058","1.345111"
"1237657606426984573","19.58784","19.44835","19.23141","19.1733","19.21879","1.393745"
"1237657769628795002","18.35693","17.94254","18.05418","17.80858","17.77492","0.5182705"
"1237657606427050170","20.01203","19.55628","19.56369","19.6993","19.73049","1.55835"
"1237657118948721023","20.38668","20.31567","20.39879","20.07765","19.84836","1.787916"
"1237657769628467317","17.45715","17.01665","17.01564","16.9629","16.85023","0.7653272"
"1237657606427115849","19.46906","19.35374","19.26513","19.03768","18.98221","1.887852"
"1237657118948458523","19.11691","18.93557","18.83902","18.86167","18.73569","0.890493"
"1237657118948458709","19.3011","19.21121","18.9596","18.87673","18.85182","1.296603"
"1237658803112181879","19.31182","19.14418","19.23534","19.32056","19.04082","0.7907834"
"1237658803112247552","21.59453","20.70625","20.32663","20.03028","20.03976","1.546616"
"1237657591397679254","19.29179","19.0094","18.78653","18.80645","18.71841","0.8714539"
"1237657591934746816","19.6093","19.41172","19.34367","19.00868","19.0137","1.707587"
"1237658803112444152","20.70304","20.30914","20.32347","20.00187","19.8831","1.695276"
"1237658803112444091","19.33121","19.0757","18.99859","18.79053","18.76849","1.555882"
"1237658803112444088","19.63637","19.47087","19.41657","19.51454","19.28243","0.8828087"
"1237658802038571044","17.14809","16.96894","16.66574","16.37536","16.37859","1.444656"
"1237658493352345606","18.20424","17.71725","17.41681","17.43353","17.25996","0.9367198"
"1237660614514311192","18.36272","18.21704","18.03175","18.08372","18.12477","1.197957"
"1237660614514376788","19.40919","19.19392","19.06379","18.74315","18.69586","1.723349"
"1237658492815736954","19.3424","19.38556","19.07586","19.04954","19.12991","1.248111"
"1237660615588315189","19.6902","19.42502","19.3681","19.10282","19.03248","0.518931"
"1237662300841705984","19.71178","19.3368","19.32929","19.12333","18.99472","0.4919909"
"1237662504301428942","24.48887","16.47577","15.97716","30.21249","26.96382","1.55137"
"1237662337335558402","19.61171","19.40227","19.14511","19.12565","19.08872","1.116297"
"1237662337335427636","19.74418","19.58892","19.30846","19.23615","19.21379","1.316282"
"1237662225161912646","19.74155","19.41624","19.19009","19.11236","18.78248","2.088946"
"1237662224088301803","19.23444","19.15527","19.05892","18.96581","19.05311","1.410139"
"1237662662143311985","17.66107","17.20798","17.12568","17.16068","17.25354","1.56213"
"1237662662143312167","19.26861","18.99866","18.80626","18.56938","18.54542","1.500267"
"1237662662679855260","19.28814","19.31707","19.34717","19.06968","18.81668","2.050048"
"1237662224624844868","18.99363","18.85341","18.58613","18.59374","18.6278","1.099717"
"1237657586562105595","21.94228","21.59693","20.81706","20.74961","20.8826","4.185717"
"1237666300553396497","21.02519","21.05363","20.75363","20.72481","20.6121","1.366191"
"1237666300016525421","21.2738","20.30241","19.94819","19.73054","19.43324","2.317957"
"1237663783680147708","22.06014","21.57034","21.17202","21.30387","21.14453","1.068401"
"1237662642271551826","20.29664","20.1864","20.19266","19.92102","19.81745","1.916989"
"1237662642271813667","19.09373","18.90474","18.90999","18.75216","18.91485","1.670147"
"1237662666963288080","18.44106","18.20966","18.09522","17.8032","17.82862","1.608012"
"1237662641197875409","19.79833","19.51892","19.10107","19.03889","18.9694","1.086475"
"1237662665889546624","19.36072","19.15975","18.99215","18.67215","18.64514","1.873506"
"1237662640660808080","19.58725","19.26195","19.00695","18.91297","18.68679","0.8963982"
"1237662666426352451","24.74806","20.94675","20.34752","20.13252","20.23402","3.16465"
"1237662641197678680","19.91585","19.35385","19.27963","19.50512","19.32435","0.7381787"
"1237662640123740457","20.7124","19.96085","19.56422","19.2025","19.20141","1.644992"
"1237661068184846371","17.65194","17.53366","17.34027","17.3757","17.40492","1.123959"
"1237661813880782945","19.34591","19.22558","18.89486","18.6919","18.76219","1.49825"
"1237661950249795704","28.70493","21.41225","26.49537","25.73206","15.64961","4.828262"
"1237662223541469226","19.41968","19.10535","18.9694","18.71331","18.68324","1.618517"
"1237662224078078022","18.8823","18.8218","18.65361","18.7324","18.80233","1.00969"
"1237662224614948896","19.08248","18.85542","18.86488","18.72706","18.7606","1.692802"
"1237662305116225641","19.29609","18.82384","18.75681","18.87441","18.69864","0.8243008"
"1237662499465789728","19.72912","19.29735","19.34632","18.9242","18.75577","1.907547"
"1237662499465855292","19.30248","18.95114","18.94293","18.87677","19.04049","0.6779521"
"1237662500002660406","18.37676","18.3496","18.08145","18.06591","18.21939","1.195021"
"1237662500002463862","19.51615","19.20763","19.14083","19.04128","18.86158","2.152352"
"1237662499465396259","17.68098","17.43126","17.57925","17.66198","17.67135","0.6861281"
"1237662499465461787","19.13803","18.93452","19.03127","18.87101","18.81676","0.4920996"
"1237662498928525557","19.59617","19.3867","19.36019","19.12333","19.1353","1.559755"
"1237662301366583321","18.63903","18.44991","18.42658","18.23823","18.27892","1.580447"
"1237662199354818630","18.20373","17.82616","17.84171","17.86513","17.69551","0.849139"
"1237662528996049019","18.91028","18.5979","18.42336","18.32418","18.21912","0.8263832"
"1237662199891755234","19.3768","19.2415","18.99018","18.97446","19.06934","1.212597"
"1237662199891951673","19.15765","18.58492","18.56526","18.72759","18.50756","0.7902539"
"1237661950807638262","19.82774","19.32198","19.16832","18.94722","18.88737","1.818489"
"1237661070325907608","19.06667","18.92393","18.81283","18.49874","18.40766","1.825404"
"1237664132090888436","19.38794","19.09354","19.00739","18.92922","18.8196","0.8559411"
"1237661070325907482","18.76722","18.6034","18.25729","18.17595","18.17022","1.22779"
"1237661070326235272","19.09829","18.75007","18.66571","18.78421","18.64594","0.8267218"
"1237664132091150553","19.2804","19.1683","19.04767","19.0335","19.00042","1.29966"
"1237664132091150430","18.21076","18.04227","17.95133","17.67459","17.58768","1.649746"
"1237664132628283477","19.26247","19.02551","18.89061","18.66603","18.80907","1.542741"
"1237661070326431752","19.3389","19.27093","19.31675","19.04528","19.04626","1.798285"
"1237661070863237146","18.56597","18.20704","18.12857","17.951","17.99583","1.537089"
"1237661070863237271","19.27585","18.97551","18.91936","18.76034","18.5951","0.4339556"
"1237661070326366489","22.002","20.3202","19.62408","19.54989","19.66551","6.658153"
"1237663529723560100","19.32035","19.07934","19.01251","18.72023","18.79671","1.667222"
"1237663546367279258","23.88685","24.31575","18.5184","24.50068","23.1069","3.708444"
"1237663546367344707","23.90239","25.56392","18.57218","24.22248","22.52961","1.842818"
"1237663546367148087","25.41002","25.60813","18.38726","25.20874","22.24252","5.776953"
"1237663546367148084","24.82402","24.83025","18.37563","23.54625","22.98622","2.047446"
"1237663546903691482","19.4071","19.12791","19.00575","18.71407","18.50333","0.4269537"
"1237663546367082773","19.57138","19.1826","18.70099","18.34849","18.28411","1.598806"
"1237663529724149988","19.65687","19.34233","19.14384","18.80356","18.81471","1.665483"
"1237663530260561993","18.64856","18.362","18.06755","17.9998","17.83704","0.9657327"
"1237678617415450969","20.5408","20.46725","20.44851","20.14184","20.00518","1.827544"
"1237663277925269805","21.889","21.95354","21.93769","21.50594","22.45746","1.868219"
"1237663277925204277","22.21461","21.82599","21.71412","21.43177","21.2181","1.602267"
"1237663277925204280","21.14632","21.19789","21.10109","20.51412","20.5732","1.782023"
"1237663277925204261","22.07861","21.96149","21.82236","21.55781","21.0291","1.846199"
"1237663462608797933","21.10172","20.76809","20.41996","20.33622","20.15458","1.010879"
"1237663462608797941","21.32476","21.01386","20.64903","20.53896","20.30948","0.5228297"
"1237663463145734553","22.80723","22.11292","22.0396","21.89237","21.10851","2.065571"
"1237663278462075376","23.77771","22.64793","21.99397","21.47727","20.94186","2.010207"
"1237663463145734330","21.12065","20.96065","20.56665","20.6128","20.24185","1.101827"
"1237678617415385426","22.48998","21.99012","21.71194","21.31605","20.91819","0.522324"
"1237678617415385359","21.53203","21.23408","20.91574","20.70542","20.18457","2.136096"
"1237663277925138806","21.11867","20.75211","20.57828","20.51025","19.97167","0.7694572"
"1237663462608732881","23.45333","23.74555","21.88479","20.62745","19.88476","0.99413"
"1237663278462010062","25.15416","24.94673","21.7793","20.75429","19.87898","1.098194"
"1237663463145537958","21.37341","21.29911","21.28735","20.86565","21.05906","1.712716"
"1237663278461944449","22.43894","21.7245","21.14245","20.73597","20.67109","1.409477"
"1237678617415254310","21.25191","21.03415","20.64755","20.45063","20.39029","1.290805"
"1237678618488930525","20.85704","20.50695","20.17343","20.03188","20.12717","1.146994"
"1237678618488930870","22.48283","22.42964","21.67584","21.58766","21.44639","1.383855"
"1237678618488865126","21.52862","21.12059","21.09711","20.78241","20.7798","1.735115"
"1237678618488930723","21.57368","21.207","21.30191","21.25893","20.88427","2.43748"
"1237678596477157686","20.89598","20.44946","20.36617","20.31159","19.93933","0.7503194"
"1237678617952059722","21.70376","21.30289","21.26882","20.78707","20.88893","1.61236"
"1237678595940221465","22.91497","22.12735","22.13057","21.78455","21.83098","1.650939"
"1237678596477157505","19.60517","19.38046","18.93448","18.78936","18.77468","1.20272"
"1237678595940221123","19.21246","19.09137","19.10525","18.88394","18.77436","1.864485"
"1237678595940286854","21.68077","21.92568","21.37434","21.12483","20.8409","1.332962"
"1237678617415123247","20.84059","20.73555","20.48016","20.44773","20.58236","1.201968"
"1237678618489061730","20.78424","20.72222","20.68703","20.50396","20.44088","1.986359"
"1237678618488930733","21.4272","21.33515","21.24638","21.11704","21.03221","1.455674"
"1237678596477223193","21.83455","22.29468","21.98155","21.63799","21.38083","1.434767"
"1237678617952125244","21.92965","21.66747","21.63133","21.54651","21.06787","1.705873"
"1237678596477354232","21.55468","21.30664","20.9585","20.95972","20.39533","1.014946"
"1237678596477354425","22.23552","21.45621","21.51122","21.20259","21.11756","2.260059"
"1237678595940548848","21.19841","20.67504","20.40755","20.10286","19.95142","0.524235"
"1237678596477419543","22.96731","21.34944","21.29015","21.02894","20.61789","2.237902"
"1237678595940483364","20.83385","20.36","20.07117","19.7473","19.37394","0.4299792"
"1237678617952256288","20.72553","20.83187","20.80003","20.27879","20.22875","2.097678"
"1237678595940417829","21.84211","22.13043","21.44444","21.35109","21.45886","1.325268"
"1237678617415254358","21.66984","21.40467","21.44076","20.98327","20.89224","1.815318"
"1237678595940483356","20.55686","20.25677","19.98863","19.80361","19.683","1.412817"
"1237678617415254397","20.56208","20.5444","20.21607","20.20682","20.20189","1.412453"
"1237678619025932613","21.85967","21.04836","20.87685","20.78336","20.40187","2.503057"
"1237678619025932631","20.8551","20.48348","20.13221","20.08519","19.92577","1.06259"
"1237678619025998231","22.4161","22.25308","21.83465","21.73785","21.51038","1.293969"
"1237678597014094030","20.03322","20.03528","19.85376","19.79609","19.63351","1.171218"
"1237678618489061678","22.15872","21.96121","21.92781","21.56805","21.66503","1.906704"
"1237678597014159584","21.81846","21.90049","21.42775","21.43286","21.51069","1.159909"
"1237678597014225162","20.74124","20.56585","20.23722","20.2322","20.19865","1.413935"
"1237678618489061596","20.43025","20.30988","20.01708","20.0071","20.10026","1.342421"
"1237678597014225067","19.66478","19.59097","19.22924","19.20543","19.22603","1.262251"
"1237678596477419619","19.71387","19.69048","19.53201","19.19571","19.11749","1.894047"
"1237678596477420042","21.88528","21.58708","21.41993","21.17461","20.92558","1.016241"
"1237678618489192831","21.16368","20.97725","20.88214","20.51364","20.69105","1.688902"
"1237678596477419772","21.71101","21.18933","21.15534","20.99577","20.35731","2.322996"
"1237678596477419757","21.62434","21.33381","21.33518","21.43953","20.79425","2.26003"
"1237678596477485330","18.81473","18.7572","18.52414","18.44192","18.39058","1.38027"
"1237678617952256318","21.82158","21.32715","21.14712","21.14347","20.95714","2.19671"
"1237678596477419914","22.19317","21.99426","21.76108","21.97909","22.16746","2.626819"
"1237678617952256346","20.61235","20.56864","20.56902","20.30039","20.29188","1.765703"
"1237678617952321888","21.45042","21.12778","20.8097","20.7743","20.51991","0.8699293"
"1237678617952256338","20.39961","20.4691","20.07859","20.02915","20.07316","1.226655"
"1237678595940614372","21.26741","20.73523","20.49924","20.46163","20.10969","2.122055"
"1237678617415385465","21.66122","21.43977","21.20155","20.88","20.79741","1.922274"
"1237678597551161655","20.75632","20.33986","20.14199","19.81286","19.81415","1.611155"
"1237678597014356150","20.70794","20.3236","20.21947","19.95378","19.93833","1.686905"
"1237678619025998028","20.47418","20.00133","19.9893","20.09123","19.78415","0.7304249"
"1237678597014356266","21.04763","20.50784","20.41237","20.28574","20.03402","0.6742558"
"1237678619025998139","22.01967","21.9811","21.60712","21.20753","21.04091","1.685989"
"1237678595941335134","19.65354","19.73601","19.55444","19.56759","19.61244","1.329885"
"1237678617416237086","19.02983","19.09943","18.83005","18.83294","18.89361","1.281804"
"1237678617416171701","20.16349","19.72842","19.47333","19.15836","19.24028","1.499372"
"1237678617416106089","18.58709","18.64255","18.59364","18.37787","18.19984","1.948645"
"1237678617416106248","20.51041","20.21745","19.6324","19.33191","19.01748","0.3714428"
"1237678617416040801","21.24609","21.22305","20.99235","20.78198","20.72431","1.454858"
"1237678618490110249","21.56804","21.36326","21.44616","21.05202","20.60563","1.860065"
"1237678618490044622","19.3605","19.27615","19.02642","19.05322","19.11023","1.025077"
"1237678596478402775","21.5015","21.7243","21.88682","21.3223","21.28535","1.846874"
"1237678618490044539","23.62669","20.57092","19.95933","19.87978","20.01021","3.332122"
"1237678596478271676","20.27055","19.69747","19.52842","19.44701","19.2411","2.495541"
"1237678618490044770","21.705","22.04779","21.52928","21.2903","21.55384","1.146917"
"1237678617953173750","19.6792","19.42759","19.07827","18.9048","18.91206","1.415228"
"1237678617953173873","20.9675","21.05839","20.93478","20.73601","20.9754","1.658211"
"1237678595941466331","21.08226","20.9871","20.85848","20.31336","20.40778","1.666346"
"1237678617416302957","21.70323","21.77578","21.63144","21.37205","20.77271","1.877422"
"1237678617416302985","20.85084","20.92298","20.96552","20.67736","20.71878","1.96067"
"1237678617416303195","23.1402","21.87007","21.75902","21.81086","20.94059","2.411232"
"1237678597552079117","21.11931","20.40052","20.39426","20.36996","20.11266","2.403812"
"1237678619026915584","21.72923","21.80882","21.36742","21.49146","21.22855","1.31872"
"1237678597015208020","19.2301","19.22859","18.88617","18.99361","19.07429","1.310677"
"1237678597015142654","21.79571","21.61388","21.52998","21.28633","21.26366","0.659898"
"1237678619026849894","20.00105","19.72295","19.32802","19.30724","19.21596","1.078556"
"1237678597015208017","21.47149","21.15747","20.78746","20.36789","20.22505","1.720043"
"1237678618490110114","20.49835","20.07353","20.08278","19.83421","19.59495","0.6505626"
"1237678596478402779","21.89466","21.72098","21.24401","21.44555","21.0017","1.042357"
"1237678596478402827","21.00722","21.02105","20.50601","20.46022","20.56817","1.274533"
"1237678617953239236","22.09195","21.86675","21.8932","21.77712","21.59916","2.07244"
"1237678595941531878","20.50735","20.51463","20.19724","20.0998","20.1203","1.427756"
"1237678617953239319","21.5654","20.87598","20.44201","19.91236","19.5536","1.916624"
"1237678595941531912","21.22777","21.2733","20.99036","20.7968","20.24449","1.496813"
"1237678617416368592","22.1493","22.17321","21.28267","21.29376","20.83077","1.200328"
"1237678595941531904","22.03415","21.85045","21.84518","21.60176","21.08199","1.722297"
"1237678617416368628","23.77228","21.20801","20.53296","20.34306","20.392","3.32694"
"1237678617416368427","21.45425","21.59433","21.71985","21.7631","21.59301","1.955988"
"1237678619026981254","21.5124","21.64473","21.61817","21.31059","20.95562","1.999776"
"1237678597552144637","21.62117","20.83425","20.17212","19.73689","19.56288","1.66386"
"1237678597552079130","21.80433","21.15106","20.99712","20.9677","21.0351","2.3301"
"1237678619026981229","21.97944","21.72655","21.79689","21.82628","21.76716","0.4346146"
"1237678618490175795","22.33669","22.10852","21.95566","21.84329","21.96121","2.110361"
"1237678597015273611","20.48438","20.21432","19.86714","19.86931","19.85884","1.028099"
"1237678619026915497","21.79328","21.48853","21.2971","21.29461","21.26021","2.536162"
"1237678597015208215","20.58843","20.504","20.17202","20.09939","19.91676","1.441253"
"1237678618490110279","21.17424","20.8129","20.79502","20.72452","20.43951","2.13907"
"1237678596478468144","22.02066","21.73387","21.50932","21.30172","21.84027","1.456594"
"1237678618490175738","20.78477","20.72767","20.4586","20.32491","20.35703","1.441137"
"1237678596478403202","23.46209","21.62654","21.26048","21.52516","21.95144","2.801166"
"1237678618490175740","20.34991","20.24283","20.05832","20.0732","19.87106","0.8974809"
"1237678596478468532","22.84179","20.76747","20.43839","20.42482","20.36088","3.135849"
"1237678617953304690","19.79261","19.83505","19.8917","19.63643","19.52547","1.907645"
"1237678617953304889","20.25526","20.19922","19.93079","19.9751","20.01343","1.136179"
